,Dia,Hora, P(MW), Q(Mvar),Nome Elo
Elo_FOZ-IBIUNA,07,21-30,5241.0,2918.73,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,07,22-00,5241.0,2918.73,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,07,22-30,5241.0,2918.73,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,07,23-00,5241.0,2918.73,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,07,23-30,5241.0,2918.73,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,08,00-00,5481.0,3106.9500000000003,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,08,00-30,5481.0,3106.9500000000003,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,08,01-00,5481.0,3106.9500000000003,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,08,01-30,5196.0,2883.87,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,08,02-00,5388.0,3033.54,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,08,02-30,5334.0,2991.18,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,08,03-00,5481.0,3106.9500000000003,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,08,03-30,4926.0,2677.8,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,08,04-00,5481.0,3106.9500000000003,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,08,04-30,5223.0,2904.75,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,08,05-00,5286.0,2953.71,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,08,05-30,5436.0,3071.34,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,08,06-00,5187.0,2876.91,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,08,06-30,4728.0,2530.02,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,08,07-00,4176.0,2133.12,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,08,07-30,4200.0,2149.89,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,08,08-00,5241.0,2918.73,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,08,08-30,5241.0,2918.73,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,08,09-00,5241.0,2918.73,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,08,09-30,5241.0,2918.73,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,08,10-00,5199.0,2886.18,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,08,10-30,5199.0,2886.18,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,08,11-00,5199.0,2886.18,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,08,11-30,5199.0,2886.18,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,08,12-00,5199.0,2886.18,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,08,12-30,5199.0,2886.18,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,08,13-00,5199.0,2886.18,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,08,13-30,5199.0,2886.18,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,08,14-00,5199.0,2886.18,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,08,14-30,5199.0,2886.18,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,08,15-00,5199.0,2886.18,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,08,15-30,5199.0,2886.18,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,08,16-00,5199.0,2886.18,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,08,16-30,5199.0,2886.18,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,08,17-00,5199.0,2886.18,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,08,17-30,5199.0,2886.18,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,08,18-00,5199.0,2886.18,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,08,18-30,5199.0,2886.18,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,08,19-00,5199.0,2886.18,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,08,19-30,4986.0,2723.16,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,08,20-00,5241.0,2918.73,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,08,20-30,5241.0,2918.73,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,08,21-00,5241.0,2918.73,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,08,21-30,5241.0,2918.73,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,08,22-00,5241.0,2918.73,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,08,22-30,5241.0,2918.73,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,08,23-00,5241.0,2918.73,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,08,23-30,5241.0,2918.73,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,09,00-00,2620.0,1309.06,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,09,00-30,1212.0,585.5,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,09,01-00,1213.0,589.71,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,09,01-30,1213.0,589.71,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,09,02-00,1584.0,670.4,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,09,02-30,1586.0,671.5,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,09,03-00,1588.0,672.6,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,09,03-30,1590.0,673.7,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,09,04-00,1594.0,675.9,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,09,04-30,2034.0,931.24,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,09,05-00,1598.0,678.1,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,09,05-30,1600.0,679.2,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,09,06-00,1602.0,680.32,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,09,06-30,1415.0,727.16,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,09,07-00,1608.0,683.62,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,09,07-30,1610.0,684.74,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,09,08-00,1612.0,685.84,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,09,08-30,1090.0,510.74,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,09,09-00,2074.0,955.7,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,09,09-30,1350.0,681.9,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,09,10-00,1986.0,902.18,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,09,10-30,2080.0,959.38,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,09,11-00,2082.0,960.62,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,09,11-30,2084.0,961.84,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,09,12-00,1954.0,882.94,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,09,12-30,1652.0,708.1,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,09,13-00,1664.0,714.8,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,09,13-30,1884.0,841.36,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,09,14-00,1652.0,708.1,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,09,14-30,1668.0,717.06,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,09,15-00,1684.0,726.04,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,09,15-30,1700.0,735.08,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,09,16-00,2174.0,1017.72,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,09,16-30,4155.0,2118.45,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,09,17-00,5238.0,2916.39,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,09,17-30,5364.0,3014.67,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,09,18-00,5019.0,2748.21,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,09,18-30,892.0,391.52,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,09,19-00,742.0,308.06,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,09,19-30,1534.0,643.08,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,09,20-00,5022.0,2750.4900000000002,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,09,20-30,5022.0,2750.4900000000002,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,09,21-00,4863.0,2630.4900000000002,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,09,21-30,4854.0,2623.7400000000002,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,09,22-00,5196.0,2883.87,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,09,22-30,5190.0,2879.25,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,09,23-00,5184.0,2874.6000000000004,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,09,23-30,5184.0,2874.6000000000004,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,10,00-00,1274.0,630.22,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,10,00-30,1274.0,630.22,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,10,01-00,1274.0,630.22,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,10,01-30,1275.0,630.89,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,10,02-00,1352.0,683.28,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,10,02-30,1370.0,695.73,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,10,03-00,1370.0,695.73,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,10,03-30,1371.0,696.42,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,10,04-00,1371.0,696.42,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,10,04-30,1371.0,696.42,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,10,05-00,1371.0,696.42,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,10,05-30,1371.0,696.42,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,10,06-00,1372.0,697.11,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,10,06-30,1372.0,697.11,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,10,07-00,1372.0,697.11,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,10,07-30,1372.0,697.11,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,10,08-00,1372.0,697.11,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,10,08-30,1373.0,697.81,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,10,09-00,1373.0,697.81,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,10,09-30,1373.0,697.81,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,10,10-00,1373.0,697.81,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,10,10-30,1373.0,697.81,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,10,11-00,1374.0,698.5,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,10,11-30,1374.0,698.5,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,10,12-00,1374.0,698.5,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,10,12-30,1374.0,698.5,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,10,13-00,1375.0,699.2,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,10,13-30,1375.0,699.2,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,10,14-00,1375.0,699.2,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,10,14-30,1375.0,699.2,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,10,15-00,1364.0,691.57,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,10,15-30,1365.0,692.26,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,10,16-00,1365.0,692.26,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,10,16-30,1365.0,692.26,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,10,17-00,1365.0,692.26,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,10,17-30,1365.0,692.26,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,10,18-00,1550.0,651.78,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,10,18-30,2804.0,1436.06,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,10,19-00,2454.0,1197.86,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,10,19-30,1806.0,795.76,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,10,20-00,1730.0,752.1,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,10,20-30,1732.0,753.24,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,10,21-00,2356.0,1133.74,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,10,21-30,1802.0,793.44,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,10,22-00,1182.0,569.46,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,10,22-30,2088.0,964.3,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,10,23-00,2090.0,965.54,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,10,23-30,2092.0,966.78,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,11,00-00,1090.0,510.74,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,11,00-30,3342.0,1577.58,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,11,01-00,1090.0,510.74,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,11,01-30,1090.0,510.74,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,11,02-00,2214.0,1042.86,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,11,02-30,2106.0,975.42,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,11,03-00,1974.0,894.94,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,11,03-30,1790.0,786.5,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,11,04-00,1662.0,713.68,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,11,04-30,1744.0,760.08,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,11,05-00,1770.0,774.98,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,11,05-30,1678.0,722.66,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,11,06-00,1302.0,649.1,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,11,06-30,1101.0,517.65,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,11,07-00,1210.0,587.74,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,11,07-30,1090.0,510.74,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,11,08-00,742.0,308.06,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,11,08-30,1119.0,529.03,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,11,09-00,1568.0,661.62,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,11,09-30,1750.0,763.52,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,11,10-00,1768.0,773.84,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,11,10-30,1764.0,771.54,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,11,11-00,1842.0,816.7,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,11,11-30,1882.0,840.18,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,11,12-00,701.0,286.33,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,11,12-30,701.0,286.33,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,11,13-00,701.0,286.33,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,11,13-30,701.0,286.33,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,11,14-00,2960.0,1546.74,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,11,14-30,2960.0,1546.74,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,11,15-00,701.0,286.33,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,11,15-30,701.0,286.33,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,11,16-00,701.0,286.33,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,11,16-30,2946.0,1536.7,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,11,17-00,2946.0,1536.7,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,11,17-30,2948.0,1538.14,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,11,18-00,2948.0,1538.14,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,11,18-30,2948.0,1538.14,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,11,19-00,2948.0,1538.14,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,11,19-30,2948.0,1538.14,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,11,20-00,742.0,308.06,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,11,20-30,742.0,308.06,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,11,21-00,742.0,308.06,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,11,21-30,742.0,308.06,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,11,22-00,742.0,308.06,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,11,22-30,742.0,308.06,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,11,23-00,742.0,308.06,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,11,23-30,742.0,308.06,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,12,00-00,1994.0,907.0,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,12,00-30,1730.0,752.1,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,12,01-00,1590.0,673.7,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,12,01-30,1498.0,786.34,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,12,02-00,1383.0,704.76,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,12,02-30,1237.0,605.54,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,12,03-00,1224.0,596.95,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,12,03-30,1173.0,563.63,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,12,04-00,1138.0,541.12,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,12,04-30,1090.0,510.74,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,12,05-00,1090.0,510.74,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,12,05-30,1090.0,510.74,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,12,06-00,1090.0,510.74,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,12,06-30,1090.0,510.74,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,12,07-00,1090.0,510.74,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,12,07-30,1090.0,510.74,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,12,08-00,1090.0,510.74,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,12,08-30,1090.0,510.74,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,12,09-00,1090.0,510.74,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,12,09-30,1090.0,510.74,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,12,10-00,1090.0,510.74,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,12,10-30,1090.0,510.74,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,12,11-00,1090.0,510.74,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,12,11-30,1090.0,510.74,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,12,12-00,1090.0,510.74,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,12,12-30,1090.0,510.74,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,12,13-00,1090.0,510.74,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,12,13-30,1090.0,510.74,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,12,14-00,1090.0,510.74,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,12,14-30,1090.0,510.74,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,12,15-00,1090.0,510.74,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,12,15-30,1090.0,510.74,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,12,16-00,1090.0,510.74,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,12,16-30,1241.0,595.51,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,12,17-00,1742.0,758.94,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,12,17-30,1090.0,510.74,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,12,18-00,3225.0,1504.08,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,12,18-30,3225.0,1504.08,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,12,19-00,4302.0,2221.71,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,12,19-30,3822.0,1890.66,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,12,20-00,3228.0,1505.94,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,12,20-30,3228.0,1505.94,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,12,21-00,742.0,308.06,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,12,21-30,3228.0,1505.94,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,12,22-00,3576.0,1727.91,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,12,22-30,3576.0,1727.91,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,12,23-00,1090.0,510.74,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,12,23-30,2164.0,1011.46,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,13,00-00,2502.0,1229.68,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,13,00-30,3744.0,1838.52,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,13,01-00,3744.0,1838.52,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,13,01-30,3744.0,1838.52,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,13,02-00,1090.0,510.74,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,13,02-30,1090.0,510.74,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,13,03-00,1090.0,510.74,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,13,03-30,1090.0,510.74,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,13,04-00,1090.0,510.74,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,13,04-30,1090.0,510.74,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,13,05-00,1090.0,510.74,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,13,05-30,1090.0,510.74,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,13,06-00,1090.0,510.74,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,13,06-30,1090.0,510.74,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,13,07-00,1090.0,510.74,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,13,07-30,1090.0,510.74,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,13,08-00,742.0,308.06,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,13,08-30,742.0,308.06,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,13,09-00,3396.0,1611.87,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,13,09-30,3396.0,1611.87,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,13,10-00,2138.0,995.24,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,13,10-30,2346.0,1127.26,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,13,11-00,2332.0,1118.2,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,13,11-30,2392.0,1157.16,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,13,12-00,2866.0,1479.72,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,13,12-30,2832.0,1455.74,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,13,13-00,3003.0,1367.76,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,13,13-30,3003.0,1367.76,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,13,14-00,3879.0,1929.03,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,13,14-30,3798.0,1874.58,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,13,15-00,3948.0,1975.8600000000001,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,13,15-30,4029.0,2031.27,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,13,16-00,4425.0,2309.34,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,13,16-30,3654.0,1779.0,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,13,17-00,3831.0,1896.69,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,13,17-30,4608.0,2441.82,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,13,18-00,4710.0,2516.73,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,13,18-30,4872.0,2637.21,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,13,19-00,4314.0,2230.2,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,13,19-30,5001.0,2734.5299999999997,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,13,20-00,4950.0,2695.92,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,13,20-30,3747.0,1840.53,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,13,21-00,4509.0,2369.8500000000004,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,13,21-30,4635.0,2461.56,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,13,22-00,4509.0,2369.8500000000004,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,13,22-30,3576.0,1727.91,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,13,23-00,3381.0,1602.33,Elo_FOZ-IBIUNA
Elo_FOZ-IBIUNA,13,23-30,2758.0,1403.96,Elo_FOZ-IBIUNA
