,Dia,Hora,MW:From-To,Mvar:From-To
EXP_NE,13,16-00,5347.2,-1077.6
EXP_NE,13,16-30,6500.3,-1026.3
EXP_NE,13,17-00,5157.5,-1053.1
EXP_NE,13,17-30,4283.1,-1150.2
EXP_NE,13,18-00,4981.0,-1082.8
EXP_NE,13,18-30,5522.4,-1286.1
EXP_NE,13,19-00,5306.8,-1302.8
EXP_NE,13,19-30,5262.2,-1260.7
EXP_NE,13,20-00,4955.4,-1238.7
EXP_NE,13,20-30,4121.7,-1405.5
EXP_NE,13,21-00,5253.6,-1172.3999999999999
EXP_NE,13,21-30,5039.9,-1215.5
EXP_NE,13,22-00,5074.3,-1265.8
EXP_NE,13,22-30,4403.8,-1369.7
EXP_NE,13,23-00,4526.0,-1344.4
EXP_NE,13,23-30,4582.6,-1083.8999999999999
EXP_NE,14,00-00,5311.5,-1187.6
EXP_NE,14,00-30,6363.8,-1101.2
EXP_NE,14,01-00,6822.6,-1421.1
EXP_NE,14,01-30,6713.1,-1265.3
EXP_NE,14,02-00,6054.1,-1534.7
EXP_NE,14,02-30,6529.5,-1139.6
EXP_NE,14,03-00,6851.3,-1111.1000000000001
EXP_NE,14,03-30,6714.5,-1110.4
EXP_NE,14,04-00,6778.1,-1198.6
EXP_NE,14,04-30,6611.2,-1114.2
EXP_NE,14,05-00,6717.0,-1210.3
EXP_NE,14,05-30,6647.8,-1149.2
EXP_NE,14,06-00,6842.6,-761.9
EXP_NE,14,06-30,7591.4,-1023.0999999999999
EXP_NE,14,07-00,8113.6,-577.5
EXP_NE,14,07-30,8851.1,-513.0999999999999
EXP_NE,14,08-00,8897.1,-476.09999999999997
EXP_NE,14,08-30,8769.4,-633.5999999999999
EXP_NE,14,09-00,8338.9,-838.5000000000001
EXP_NE,14,09-30,7756.6,-840.4
EXP_NE,14,10-00,7953.200000000001,-651.9
EXP_NE,14,10-30,7696.7,-740.0
EXP_NE,14,11-00,7635.9,-922.7
EXP_NE,14,11-30,7820.0,-875.9
EXP_NE,14,12-00,8215.8,-838.9000000000001
EXP_NE,14,12-30,8330.2,-816.1
EXP_NE,14,13-00,8658.5,-778.3
EXP_NE,14,13-30,9100.2,-804.1
EXP_NE,14,14-00,9022.1,-718.2
EXP_NE,14,14-30,8688.0,-775.2
EXP_NE,14,15-00,8256.1,-935.3000000000001
EXP_NE,14,15-30,8046.7,-797.7
EXP_NE,14,16-00,7597.5,-858.4
EXP_NE,14,16-30,7830.3,-942.2
EXP_NE,14,17-00,7037.1,-1062.2
EXP_NE,14,17-30,6580.0,-925.1
EXP_NE,14,18-00,7464.7,-972.8
EXP_NE,14,18-30,7943.2,-1090.1000000000001
EXP_NE,14,19-00,7820.9,-1188.2
EXP_NE,14,19-30,6927.5,-1334.6
EXP_NE,14,20-00,6925.9,-1229.0
EXP_NE,14,20-30,6249.1,-1336.2
EXP_NE,14,21-00,7563.2,-1117.8
EXP_NE,14,21-30,6494.3,-1291.0
EXP_NE,14,22-00,7454.1,-1330.6
EXP_NE,14,22-30,6724.2,-1233.3
EXP_NE,14,23-00,6160.7,-1188.6
EXP_NE,14,23-30,6271.2,-1153.8000000000002
EXP_NE,15,00-00,6105.3,-1238.8000000000002
EXP_NE,15,00-30,6810.4,-1227.0
EXP_NE,15,01-00,6386.5,-1369.8
EXP_NE,15,01-30,6421.2,-1053.5
EXP_NE,15,02-00,6015.8,-1225.0
EXP_NE,15,02-30,5703.5,-1443.6
EXP_NE,15,03-00,5858.3,-1222.2
EXP_NE,15,03-30,6045.6,-1199.3999999999999
EXP_NE,15,04-00,5587.9,-1324.3
EXP_NE,15,04-30,6133.3,-1271.6999999999998
EXP_NE,15,05-00,6359.6,-1245.6999999999998
EXP_NE,15,05-30,6868.6,-901.5
EXP_NE,15,06-00,7746.7,-687.6999999999999
EXP_NE,15,06-30,8874.7,-716.6000000000001
EXP_NE,15,07-00,9667.2,-374.70000000000005
EXP_NE,15,07-30,10356.9,-608.9
EXP_NE,15,08-00,10448.0,-571.6
EXP_NE,15,08-30,13594.9,7661.900000000001
EXP_NE,15,09-00,10442.9,-615.8
EXP_NE,15,09-30,10105.5,-539.2
EXP_NE,15,10-00,9914.4,-373.59999999999997
EXP_NE,15,10-30,9653.8,-506.6
EXP_NE,15,11-00,9391.8,-655.5
EXP_NE,15,11-30,9397.4,-634.3
EXP_NE,15,12-00,9377.800000000001,-649.4000000000001
EXP_NE,15,12-30,8976.1,-739.3
EXP_NE,15,13-00,8687.4,-695.2
EXP_NE,15,13-30,8677.2,-853.4
EXP_NE,15,14-00,8379.4,-875.0000000000001
EXP_NE,15,14-30,8292.8,-769.7
EXP_NE,15,15-00,8146.8,-766.2
EXP_NE,15,15-30,8548.699999999999,-774.1
EXP_NE,15,16-00,8390.0,-894.2
EXP_NE,15,16-30,9232.5,-821.3
EXP_NE,15,17-00,8290.9,-1108.7
EXP_NE,15,17-30,8147.3,-1094.8
EXP_NE,15,18-00,7973.8,-1055.2
EXP_NE,15,18-30,9425.0,-928.4
EXP_NE,15,19-00,9752.1,-811.9000000000001
EXP_NE,15,19-30,8708.3,-975.0999999999999
EXP_NE,15,20-00,8139.9,-967.8
EXP_NE,15,20-30,6898.1,-1037.0
EXP_NE,15,21-00,8306.8,-1031.2
EXP_NE,15,21-30,8007.6,-939.0
EXP_NE,15,22-00,8487.3,-878.1
EXP_NE,15,22-30,8701.8,-957.0999999999999
EXP_NE,15,23-00,8005.9,-887.0
EXP_NE,15,23-30,8450.1,-965.8
EXP_NE,16,00-00,9400.0,-847.5999999999999
EXP_NE,16,00-30,9333.1,-878.4
EXP_NE,16,01-00,9271.3,-1425.5
EXP_NE,16,01-30,9379.5,-801.3
EXP_NE,16,02-00,9241.1,-893.6
EXP_NE,16,02-30,9332.5,-872.1
EXP_NE,16,03-00,7920.0,-1026.0
EXP_NE,16,03-30,8277.6,-986.9000000000001
EXP_NE,16,04-00,8264.5,-955.2
EXP_NE,16,04-30,8116.1,-991.9999999999999
EXP_NE,16,05-00,8081.5,-870.7
EXP_NE,16,05-30,8423.2,-809.3
EXP_NE,16,06-00,7536.5,-771.1000000000001
EXP_NE,16,06-30,8031.7,-820.5
EXP_NE,16,07-00,8574.1,-677.6
EXP_NE,16,07-30,9221.9,-529.9
EXP_NE,16,08-00,9589.5,-433.6
EXP_NE,16,08-30,9629.2,-432.2
EXP_NE,16,09-00,9366.3,-669.0
EXP_NE,16,09-30,8656.9,-640.3000000000001
EXP_NE,16,10-00,8095.7,-819.2
EXP_NE,16,10-30,7689.9,-1014.0
EXP_NE,16,11-00,6942.5,-816.7
EXP_NE,16,11-30,6723.1,-865.8000000000001
EXP_NE,16,12-00,6576.2,-895.3
EXP_NE,16,12-30,6392.2,-898.4
EXP_NE,16,13-00,6316.3,-876.8
EXP_NE,16,13-30,6065.3,-935.2
EXP_NE,16,14-00,5796.7,-953.5
EXP_NE,16,14-30,5683.2,-991.4000000000001
EXP_NE,16,15-00,6355.1,-906.8
EXP_NE,16,15-30,6559.6,-891.9
EXP_NE,16,16-00,6385.2,-998.6999999999999
EXP_NE,16,16-30,6039.6,-983.4
EXP_NE,16,17-00,5694.9,-1028.5
EXP_NE,16,17-30,4893.9,-1139.7
EXP_NE,16,18-00,6204.0,-1209.6
EXP_NE,16,18-30,6262.0,-1198.6
EXP_NE,16,19-00,6150.900000000001,-1163.6000000000001
EXP_NE,16,19-30,5512.0,-1187.2
EXP_NE,16,20-00,5506.5,-1200.1
EXP_NE,16,20-30,5125.4,-1330.5
EXP_NE,16,21-00,5840.5,-1110.8999999999999
EXP_NE,16,21-30,5246.0,-1223.6
EXP_NE,16,22-00,5997.1,-1173.3
EXP_NE,16,22-30,5656.8,-1102.5
EXP_NE,16,23-00,5357.3,-1231.3
EXP_NE,16,23-30,5918.9,-1145.0
EXP_NE,17,00-00,8408.7,-729.3
EXP_NE,17,00-30,9247.8,-888.4
EXP_NE,17,01-00,9201.9,-596.0
EXP_NE,17,01-30,8767.3,-736.9
EXP_NE,17,02-00,9014.6,-790.4
EXP_NE,17,02-30,8505.4,-565.0
EXP_NE,17,03-00,7999.9,-905.5
EXP_NE,17,03-30,7714.7,-973.2
EXP_NE,17,04-00,7234.099999999999,-967.6
EXP_NE,17,04-30,6912.0,-1118.6
EXP_NE,17,05-00,6534.9,-1134.8999999999999
EXP_NE,17,05-30,6776.4,-920.9
EXP_NE,17,06-00,7236.400000000001,-929.5999999999999
EXP_NE,17,06-30,7852.799999999999,-614.8000000000001
EXP_NE,17,07-00,8624.7,-751.3
EXP_NE,17,07-30,9503.5,-506.9999999999999
EXP_NE,17,08-00,9672.4,-573.3
EXP_NE,17,08-30,9639.5,-527.6
EXP_NE,17,09-00,9371.8,-431.8999999999999
EXP_NE,17,09-30,8871.5,-514.5
EXP_NE,17,10-00,8587.8,-584.0
EXP_NE,17,10-30,8365.1,-526.6
EXP_NE,17,11-00,8125.6,-646.2
EXP_NE,17,11-30,8133.099999999999,-712.4
EXP_NE,17,12-00,8272.5,-621.4
EXP_NE,17,12-30,8564.9,-467.3
EXP_NE,17,13-00,8919.7,-497.99999999999994
EXP_NE,17,13-30,9258.8,-465.7
EXP_NE,17,14-00,9427.0,-665.1
EXP_NE,17,14-30,9556.6,-655.3
EXP_NE,17,15-00,9532.1,-659.6
EXP_NE,17,15-30,9987.5,-578.5
EXP_NE,17,16-00,10022.1,-676.9
EXP_NE,17,16-30,9948.1,-700.0
EXP_NE,17,17-00,9134.8,-506.5
EXP_NE,17,17-30,7958.6,-630.6
EXP_NE,17,18-00,5513.1,-1119.4
EXP_NE,17,18-30,6437.2,-1212.5
EXP_NE,17,19-00,6327.5,-1081.4
EXP_NE,17,19-30,7459.599999999999,-1075.5
EXP_NE,17,20-00,7990.8,-1033.6
EXP_NE,17,20-30,8251.300000000001,-927.9
EXP_NE,17,21-00,6531.8,-1211.6
EXP_NE,17,21-30,6458.7,-1124.0
EXP_NE,17,22-00,7100.6,-617.4000000000001
EXP_NE,17,22-30,6994.4,-1157.3
EXP_NE,17,23-00,7182.9,-907.6
EXP_NE,17,23-30,6845.0,-1017.1
EXP_NE,18,00-00,6729.9,-1107.3
EXP_NE,18,00-30,6258.5,-981.1000000000001
EXP_NE,18,01-00,6359.0,-1206.3999999999999
EXP_NE,18,01-30,6274.7,-1195.3000000000002
EXP_NE,18,02-00,6088.9,-1123.3999999999999
EXP_NE,18,02-30,6181.4,-1308.8
EXP_NE,18,03-00,6262.4,-1107.4
EXP_NE,18,03-30,6038.7,-1102.2
EXP_NE,18,04-00,5606.8,-1040.6
EXP_NE,18,04-30,5348.4,-1289.3000000000002
EXP_NE,18,05-00,5450.8,-1264.3
EXP_NE,18,05-30,5364.0,-1141.8
EXP_NE,18,06-00,5691.9,-856.7
EXP_NE,18,06-30,6521.4,-1001.5999999999999
EXP_NE,18,07-00,6920.7,-695.3000000000001
EXP_NE,18,07-30,7189.0,-869.1
EXP_NE,18,08-00,7067.0,-738.7
EXP_NE,18,08-30,7015.0,-1026.6000000000001
EXP_NE,18,09-00,6794.5,-679.1
EXP_NE,18,09-30,6830.3,-1145.2
EXP_NE,18,10-00,7138.0,-888.5
EXP_NE,18,10-30,7113.7,-876.8
EXP_NE,18,11-00,6865.8,-925.1999999999999
EXP_NE,18,11-30,6839.8,-935.1
EXP_NE,18,12-00,6767.0,-949.6
EXP_NE,18,12-30,6622.1,-993.5
EXP_NE,18,13-00,6638.7,-879.8000000000001
EXP_NE,18,13-30,6358.3,-955.1999999999999
EXP_NE,18,14-00,6680.5,-984.8
EXP_NE,18,14-30,6933.8,-984.0
EXP_NE,18,15-00,7083.6,-993.9
EXP_NE,18,15-30,7288.400000000001,-933.9
EXP_NE,18,16-00,7511.8,-960.0
EXP_NE,18,16-30,7184.6,-1006.4
EXP_NE,18,17-00,7707.4,-1040.2
EXP_NE,18,17-30,6704.8,-1052.9
EXP_NE,18,18-00,7234.2,-901.0
EXP_NE,18,18-30,7827.6,-1148.1
EXP_NE,18,19-00,8691.8,-1018.7
EXP_NE,18,19-30,8820.3,-1122.8
EXP_NE,18,20-00,8363.6,-898.4
EXP_NE,18,20-30,6868.0,-1141.2
EXP_NE,18,21-00,7137.4,-1076.7
EXP_NE,18,21-30,6601.2,-1093.1
EXP_NE,18,22-00,6113.4,-1168.9
EXP_NE,18,22-30,4750.1,-1217.4
EXP_NE,18,23-00,4368.3,-1294.8
EXP_NE,18,23-30,4177.5,-1512.3
EXP_NE,19,00-00,5337.3,-1242.7
EXP_NE,19,00-30,5447.3,-1247.5
EXP_NE,19,01-00,5494.6,-1403.5
EXP_NE,19,01-30,5585.2,-1268.5
EXP_NE,19,02-00,4894.6,-1450.0
EXP_NE,19,02-30,5315.9,-1273.6
EXP_NE,19,03-00,4612.2,-1500.5
EXP_NE,19,03-30,4472.0,-1496.0
EXP_NE,19,04-00,4416.5,-1253.8000000000002
EXP_NE,19,04-30,4781.0,-1255.8
EXP_NE,19,05-00,5196.3,-1161.9
EXP_NE,19,05-30,5127.9,-997.4
EXP_NE,19,06-00,4775.599999999999,-1019.4000000000001
EXP_NE,19,06-30,4761.2,-1056.1
EXP_NE,19,07-00,4776.3,-1082.6
EXP_NE,19,07-30,4482.6,-1089.1
EXP_NE,19,08-00,3875.5,-1235.3
EXP_NE,19,08-30,3340.9,-1213.0
EXP_NE,19,09-00,2991.7,-1264.7
EXP_NE,19,09-30,2723.8,-1251.3
EXP_NE,19,10-00,3335.8,-1230.1
EXP_NE,19,10-30,3479.8,-1219.8999999999999
EXP_NE,19,11-00,3766.9,-1173.7
EXP_NE,19,11-30,4112.3,-1197.8000000000002
EXP_NE,19,12-00,4426.5,-1127.7
EXP_NE,19,12-30,4657.9,-1137.7
EXP_NE,19,13-00,5035.4,-1125.9
EXP_NE,19,13-30,5052.6,-1064.8
EXP_NE,19,14-00,5216.6,-1137.3
EXP_NE,19,14-30,5389.2,-1045.5
EXP_NE,19,15-00,5964.4,-986.0
EXP_NE,19,15-30,6800.8,-919.3
EXP_NE,19,16-00,7216.0,-924.2
EXP_NE,19,16-30,7214.7,-888.1999999999999
EXP_NE,19,17-00,6372.1,-988.1000000000001
EXP_NE,19,17-30,5121.9,-1183.6
EXP_NE,19,18-00,4505.2,-1199.3
EXP_NE,19,18-30,4462.3,-1382.8
EXP_NE,19,19-00,3707.4,-1493.6
EXP_NE,19,19-30,3149.4,-1524.2
EXP_NE,19,20-00,3017.9,-1455.8
EXP_NE,19,20-30,3169.9,-1442.6
EXP_NE,19,21-00,3230.4,-1462.4
EXP_NE,19,21-30,2967.9,-1408.8
EXP_NE,19,22-00,2801.7,-1442.3
EXP_NE,19,22-30,2049.9,-1411.0
EXP_NE,19,23-00,1917.4,-1407.6
EXP_NE,19,23-30,1963.5,-1511.5
EXP_NE,20,00-00,3288.2,-1392.5
EXP_NE,20,00-30,3857.4,-1304.5
EXP_NE,20,01-00,4165.0,-1305.4
EXP_NE,20,01-30,4300.2,-1271.6999999999998
EXP_NE,20,02-00,4119.5,-1309.6
EXP_NE,20,02-30,4145.4,-1268.5
EXP_NE,20,03-00,3536.9,-1306.8
EXP_NE,20,03-30,3299.3,-1275.2
EXP_NE,20,04-00,2986.7000000000003,-1258.2
EXP_NE,20,04-30,2720.6,-1387.3
EXP_NE,20,05-00,2666.7,-1402.3
EXP_NE,20,05-30,2640.7,-1131.9
EXP_NE,20,06-00,2843.8,-1053.9
EXP_NE,20,06-30,3052.6,-1218.1
EXP_NE,20,07-00,2943.8,-1244.4
EXP_NE,20,07-30,2749.8,-1225.2
EXP_NE,20,08-00,2187.2,-1248.6
EXP_NE,20,08-30,1767.0,-1318.6
EXP_NE,20,09-00,1516.5,-1314.8
EXP_NE,20,09-30,1636.4,-1302.9
EXP_NE,20,10-00,2402.2,-1244.4
EXP_NE,20,10-30,2675.2,-1223.6000000000001
EXP_NE,20,11-00,2720.6,-1216.1
EXP_NE,20,11-30,2877.8,-1274.2
EXP_NE,20,12-00,3190.1,-1168.3
EXP_NE,20,12-30,3422.5,-1236.8999999999999
EXP_NE,20,13-00,3902.2,-1233.3
EXP_NE,20,13-30,3959.8,-1221.9
EXP_NE,20,14-00,3924.0,-1243.0
EXP_NE,20,14-30,3727.1,-1250.7
EXP_NE,20,15-00,3668.7,-1247.0
EXP_NE,20,15-30,3662.9,-1252.9
EXP_NE,20,16-00,3367.2,-1289.7
EXP_NE,20,16-30,3117.8,-1306.3999999999999
EXP_NE,20,17-00,2557.1,-1371.8
EXP_NE,20,17-30,1972.6,-1329.0
EXP_NE,20,18-00,2274.6,-1362.1999999999998
EXP_NE,20,18-30,2956.9,-1558.6000000000001
EXP_NE,20,19-00,2424.8,-1505.3
EXP_NE,20,19-30,2030.4,-1539.6
EXP_NE,20,20-00,1437.7,-1529.1
EXP_NE,20,20-30,1299.6999999999998,-1534.7
EXP_NE,20,21-00,1181.8000000000002,-1489.6
EXP_NE,20,21-30,817.4,-1463.2
EXP_NE,20,22-00,590.2,-1488.6
EXP_NE,20,22-30,-97.0,-1507.7
EXP_NE,20,23-00,-127.69999999999996,-1436.3
EXP_NE,20,23-30,99.39999999999998,-1459.8
EXP_NE,21,00-00,2283.4,-1405.4
EXP_NE,21,00-30,2250.3,-1496.1
EXP_NE,21,01-00,2136.0,-1492.8
EXP_NE,21,01-30,1877.2,-1387.5
EXP_NE,21,02-00,1914.6000000000001,-1451.1
EXP_NE,21,02-30,2136.6,-1450.3
EXP_NE,21,03-00,1569.2,-1543.7
EXP_NE,21,03-30,1358.8,-1575.7
EXP_NE,21,04-00,1139.6000000000001,-1506.6
EXP_NE,21,04-30,899.0,-1425.7
EXP_NE,21,05-00,949.3,-1420.6
EXP_NE,21,05-30,972.7,-1150.8
EXP_NE,21,06-00,1063.5,-1255.2
EXP_NE,21,06-30,1482.3000000000002,-1248.2
EXP_NE,21,07-00,1555.7,-1259.8
EXP_NE,21,07-30,1201.2,-1223.0
EXP_NE,21,08-00,640.2,-1312.9
EXP_NE,21,08-30,239.50000000000003,-1331.9
EXP_NE,21,09-00,-69.8,-1282.6
EXP_NE,21,09-30,-61.39999999999998,-1356.7
EXP_NE,21,10-00,833.3,-1289.2
EXP_NE,21,10-30,1216.2,-1247.0
EXP_NE,21,11-00,1535.7,-1271.5
EXP_NE,21,11-30,1725.2,-1193.8
EXP_NE,21,12-00,1852.2,-1271.8
EXP_NE,21,12-30,1824.3,-1247.3
EXP_NE,21,13-00,1900.2,-1276.0
EXP_NE,21,13-30,1849.3,-1261.5
EXP_NE,21,14-00,2263.0,-1277.2
EXP_NE,21,14-30,3101.5,-1310.8999999999999
EXP_NE,21,15-00,4165.5,-1272.3
EXP_NE,21,15-30,4812.0,-1188.2
EXP_NE,21,16-00,4622.4,-1200.8
EXP_NE,21,16-30,3942.8,-1317.4
EXP_NE,21,17-00,3232.1,-1394.2
EXP_NE,21,17-30,2452.3,-1390.6
EXP_NE,21,18-00,2770.2,-1324.3
EXP_NE,21,18-30,3029.7,-1507.8
EXP_NE,21,19-00,2785.5,-1490.6
EXP_NE,21,19-30,2388.8,-1500.3
EXP_NE,21,20-00,2190.4,-1527.7
EXP_NE,21,20-30,2306.3,-1505.9
EXP_NE,21,21-00,2280.8,-1444.3
EXP_NE,21,21-30,1942.2,-1485.6
EXP_NE,21,22-00,1635.5,-1484.7
EXP_NE,21,22-30,602.3,-1456.0
EXP_NE,21,23-00,249.7,-1506.9
EXP_NE,21,23-30,111.19999999999997,-1485.8
EXP_NE,22,00-00,883.4,-1529.5
EXP_NE,22,00-30,1052.1,-1531.8
EXP_NE,22,01-00,1169.5,-1488.3
EXP_NE,22,01-30,1280.5,-1429.9
EXP_NE,22,02-00,1419.9,-1414.8999999999999
EXP_NE,22,02-30,877.4000000000001,-1325.9
EXP_NE,22,03-00,1030.6,-1398.0
EXP_NE,22,03-30,1016.9,-1459.2
EXP_NE,22,04-00,895.1,-1451.9
EXP_NE,22,04-30,798.0,-1440.3
EXP_NE,22,05-00,811.9000000000001,-1399.7
EXP_NE,22,05-30,845.8,-1189.9
EXP_NE,22,06-00,1047.0,-1272.7
EXP_NE,22,06-30,1231.4,-1323.0
EXP_NE,22,07-00,1362.7,-1253.1
EXP_NE,22,07-30,1244.6,-1246.6
EXP_NE,22,08-00,828.8,-1294.3
EXP_NE,22,08-30,685.6,-1305.5
EXP_NE,22,09-00,693.0,-1369.7
EXP_NE,22,09-30,699.4,-1273.9
EXP_NE,22,10-00,1396.0,-1270.6
EXP_NE,22,10-30,1618.6,-1332.7
EXP_NE,22,11-00,1809.7,-1329.7
EXP_NE,22,11-30,1991.2,-1298.9
EXP_NE,22,12-00,2312.6,-1347.6999999999998
EXP_NE,22,12-30,2397.9,-1269.8
EXP_NE,22,13-00,2486.1,-1202.6000000000001
EXP_NE,22,13-30,2386.0,-1214.4
EXP_NE,22,14-00,2311.4,-1217.9
EXP_NE,22,14-30,2232.0,-1230.8999999999999
EXP_NE,22,15-00,2829.1,-1192.8
EXP_NE,22,15-30,3600.6,-1196.7
EXP_NE,22,16-00,4178.4,-1191.8
EXP_NE,22,16-30,4348.9,-1175.7
EXP_NE,22,17-00,3789.3,-1263.1000000000001
EXP_NE,22,17-30,2835.5,-1290.5
EXP_NE,22,18-00,3699.5,-1255.4
EXP_NE,22,18-30,4087.7,-1406.0
EXP_NE,22,19-00,4204.8,-1390.7
EXP_NE,22,19-30,4476.8,-1410.6
EXP_NE,22,20-00,4664.9,-1319.1
EXP_NE,22,20-30,4894.4,-1308.0
EXP_NE,22,21-00,5814.3,-1135.5
EXP_NE,22,21-30,5666.1,-1157.5
EXP_NE,22,22-00,5928.0,-1130.1
EXP_NE,22,22-30,5906.2,-1095.6
EXP_NE,22,23-00,5778.8,-1229.8
EXP_NE,22,23-30,5095.7,-1252.2
EXP_NE,23,00-00,4418.1,-1290.6000000000001
EXP_NE,23,00-30,4718.8,-1262.5
EXP_NE,23,01-00,4687.5,-1255.1
EXP_NE,23,01-30,4425.1,-1231.8
EXP_NE,23,02-00,4571.9,-1299.7
EXP_NE,23,02-30,4824.6,-1258.9
EXP_NE,23,03-00,3195.3,-1463.7
EXP_NE,23,03-30,3048.6,-1371.6
EXP_NE,23,04-00,2895.3,-1441.6000000000001
EXP_NE,23,04-30,2771.3,-1467.0
EXP_NE,23,05-00,3036.8,-1395.8
EXP_NE,23,05-30,3493.0,-1012.3
EXP_NE,23,06-00,1977.6,-1209.5
EXP_NE,23,06-30,2559.2,-1179.4
EXP_NE,23,07-00,2918.8,-1043.0
EXP_NE,23,07-30,3308.5,-992.0
EXP_NE,23,08-00,3379.1,-1039.3
EXP_NE,23,08-30,3170.4,-1116.1
EXP_NE,23,09-00,3086.8,-1112.2
EXP_NE,23,09-30,3036.4,-1152.3
EXP_NE,23,10-00,3168.3,-1182.6000000000001
EXP_NE,23,10-30,3242.3,-1153.0
EXP_NE,23,11-00,3338.7,-1151.5
EXP_NE,23,11-30,3378.1000000000004,-1135.5
EXP_NE,23,12-00,3477.7,-1134.0
EXP_NE,23,12-30,3550.5,-1078.4
EXP_NE,23,13-00,3563.2,-1152.0
EXP_NE,23,13-30,3565.2,-1140.6000000000001
EXP_NE,23,14-00,3747.0,-1135.0
EXP_NE,23,14-30,4035.1,-1056.0
EXP_NE,23,15-00,4762.7,-987.4
EXP_NE,23,15-30,4872.5,-1003.5
EXP_NE,23,16-00,4793.1,-995.4000000000001
EXP_NE,23,16-30,4420.1,-1080.8
EXP_NE,23,17-00,3763.9,-1184.3
EXP_NE,23,17-30,3284.7,-1166.1
EXP_NE,23,18-00,3690.5,-1223.8
EXP_NE,23,18-30,3483.6,-1334.3000000000002
EXP_NE,23,19-00,3447.9,-1416.8
EXP_NE,23,19-30,3702.7,-1432.2
EXP_NE,23,20-00,4048.0,-1395.8
EXP_NE,23,20-30,4352.4,-1380.5
EXP_NE,23,21-00,4682.8,-1379.3
EXP_NE,23,21-30,3913.9,-1371.5
EXP_NE,23,22-00,3985.5,-1324.6000000000001
EXP_NE,23,22-30,4035.4,-1322.0
EXP_NE,23,23-00,3950.8,-1310.4
EXP_NE,23,23-30,3741.9,-1331.0
EXP_NE,24,00-00,4082.8999999999996,-1303.4
EXP_NE,24,00-30,4540.099999999999,-1328.3
EXP_NE,24,01-00,4770.0,-1232.5
EXP_NE,24,01-30,4746.2,-1235.0
EXP_NE,24,02-00,4984.1,-1237.6
EXP_NE,24,02-30,5175.6,-1202.9
EXP_NE,24,03-00,3443.3,-1457.6
EXP_NE,24,03-30,3530.3,-1358.3
EXP_NE,24,04-00,3476.1,-1405.8
EXP_NE,24,04-30,3464.2000000000003,-1392.1
EXP_NE,24,05-00,3772.8,-1365.1
EXP_NE,24,05-30,4183.3,-994.5999999999999
EXP_NE,24,06-00,4520.8,-969.5
EXP_NE,24,06-30,4700.6,-978.7
EXP_NE,24,07-00,5061.8,-869.2
EXP_NE,24,07-30,5445.5,-879.6999999999999
EXP_NE,24,08-00,5668.5,-874.3
EXP_NE,24,08-30,5825.9,-792.8
EXP_NE,24,09-00,5704.0,-852.1
EXP_NE,24,09-30,5500.6,-863.5
EXP_NE,24,10-00,5773.5,-817.6
EXP_NE,24,10-30,5868.5,-818.6
EXP_NE,24,11-00,5660.0,-835.3
EXP_NE,24,11-30,5482.3,-803.8
EXP_NE,24,12-00,5501.8,-872.9
EXP_NE,24,12-30,5492.9,-869.5
EXP_NE,24,13-00,5393.1,-900.1
EXP_NE,24,13-30,5352.1,-884.7
EXP_NE,24,14-00,5346.5,-891.0
EXP_NE,24,14-30,5489.0,-871.0
EXP_NE,24,15-00,6463.6,-734.2
EXP_NE,24,15-30,6613.799999999999,-724.3000000000001
EXP_NE,24,16-00,6625.8,-755.4
EXP_NE,24,16-30,6517.7,-848.2
EXP_NE,24,17-00,6211.3,-864.1
EXP_NE,24,17-30,5324.6,-990.1
EXP_NE,24,18-00,5526.2,-1083.6
EXP_NE,24,18-30,5500.1,-1278.7
EXP_NE,24,19-00,5460.4,-1218.6000000000001
EXP_NE,24,19-30,5071.6,-1271.7
EXP_NE,24,20-00,4788.6,-1241.4
EXP_NE,24,20-30,4302.1,-1332.2
EXP_NE,24,21-00,2335.4,-1415.9
EXP_NE,24,21-30,2907.2,-1355.1
EXP_NE,24,22-00,3589.1,-1289.0
EXP_NE,24,22-30,3283.1,-1277.6
EXP_NE,24,23-00,2735.7,-1404.2
EXP_NE,24,23-30,2860.1,-1449.0
EXP_NE,25,00-00,3461.3,-1400.3000000000002
EXP_NE,25,00-30,3745.6,-1363.9
EXP_NE,25,01-00,4173.599999999999,-1294.5
EXP_NE,25,01-30,3895.5,-1337.3999999999999
EXP_NE,25,02-00,4186.5,-1256.4
EXP_NE,25,02-30,4589.9,-1238.0
EXP_NE,25,03-00,5161.0,-1229.2
EXP_NE,25,03-30,5598.5,-1129.2
EXP_NE,25,04-00,5783.8,-1090.1
EXP_NE,25,04-30,5823.8,-1106.9
EXP_NE,25,05-00,5778.1,-1099.2
EXP_NE,25,05-30,5813.1,-848.7
EXP_NE,25,06-00,6077.8,-834.7
EXP_NE,25,06-30,6530.8,-808.6
EXP_NE,25,07-00,7044.9,-743.0
EXP_NE,25,07-30,7379.1,-667.9
EXP_NE,25,08-00,7289.3,-772.8000000000001
EXP_NE,25,08-30,7309.0,-786.7
EXP_NE,25,09-00,7081.1,-745.3
EXP_NE,25,09-30,6762.9,-920.5
EXP_NE,25,10-00,6935.1,-887.3000000000001
EXP_NE,25,10-30,6836.4,-742.0999999999999
EXP_NE,25,11-00,6766.0,-895.7
EXP_NE,25,11-30,6743.4,-720.0
EXP_NE,25,12-00,6840.8,-874.3
EXP_NE,25,12-30,6935.0,-885.7
EXP_NE,25,13-00,7090.7,-862.1999999999999
EXP_NE,25,13-30,6968.8,-837.0
